address,latitude,longitude
2021 FOWLER ST NE,33.75929,-84.32098
210 AUBURN AVE NE @BETHEL TOWER APTS,33.75563,-84.38092
72 THAYER AVE SE,33.71569,-84.38587
123 LUCKIE ST NW,33.7584,-84.39002
3340 WARD DR SW,33.66656,-84.39108
2262 MACON DR,33.6811,-84.38876
1791 S GORDON ST SW,33.73862,-84.44696
2298 DONALD LEE HOLLOWELL PKWY NW,33.77689,-84.46073
3996 PRINCETON LAKES WAY SW,33.65926,-84.51738
583 COURTLAND ST NE,33.7706,-84.3836
266 BASS ST SE,33.73563,-84.37903
347 TED TURNER DR  NW,33.76411,-84.38909
2342 BEN HILL RD SW,33.69168,-84.48394
3261 PIEDMONT RD NE,33.84475,-84.37181
180 SOUTHSIDE INDUSTRIAL PKWY SE @TRAINING,33.65298,-84.38345
680 LEE ST,33.73608,-84.41364
ARLINGTON PLACE/BRIARCLIFF PLACE,33.84709,-84.37295
734 ARGONNE AVE NE,33.7747,-84.37778
423 DECKNER AVE SW,33.71491,-84.40167
1516 BREWER BLVD SW,33.71375,-84.41703
22 7TH ST NE,33.77891,-84.38656
2 7TH ST NE,33.84712,-84.37385
1901 PEACHTREE RD NE,33.80693,-84.39353
2020 HOWELL MILL,33.81022,-84.41347
2587 DONALD LEE HOLLOWELL PKWY NW,33.77553,-84.4712
122 CLEVLAND AVE SW,33.69307,-84.35805
3751 CRANFORD DR SW,33.71357,-84.50528
512 KELLY ST SE,33.74079,-84.38034
657 BOULEVARD NE,33.77252,-84.37126
1956 CONRAD AVE SE,33.70069,-84.38132
109 VANIRA AVE SE,33.7292,-84.38444
1599 OCALA AVE SW,33.72772,-84.44022
1283 HARTFORT DR,33.86797,-84.35766
1102 SAINT LOUIS PL NE,33.77648,-84.35131
2418 BOLLINGBROOK DR SW,33.73017,-84.46685
200 BUENA VISTA AVE SW,33.72968,-84.39459
3530 PACES PLACE NW,33.85117,-84.43345
2789 ALLEGRO DR NW,33.77478,-84.47892
1459 MECASLIN ST NW,33.79496,-84.39969
1869 S GORDON ST SW,33.73571,-84.44744
15 PEACHTREE ST SW,33.75371,-84.39027
3405 LENOX RD,33.848,-84.35947
1303 PENDLETON ST SE,33.73677,-84.34505
3380 PEACHTREE RD NE;,33.8496,-84.36616
2005 CHICAGO AVE NW,33.76515,-84.45315
490 LEE ST SW,33.74198,-84.41394
4310 NOTTING HILL DR SW,33.69481,-84.53471
176 OTTLEY DR NE,33.80851,-84.38234
1858 FLAT SHOALS RD SE,33.72885,-84.32679
2065 ALISON CT SW,33.7008,-84.45606
428 PARKWAY DR NE,33.7661,-84.37351
WALL ST SE / PEACHTREE ST SE ;5PTS GARAGE,33.75371,-84.39027
3189 WARD DR SE,33.668,-84.38709
1424 HARTFORD AVE SW,33.71598,-84.41689
2 HILLIARD ST NE,33.75454,-84.37671
120 HARWELL RD NW,33.75568,-84.49356
2973 HEADLAND DR SW,33.69168,-84.4872
340 WOODWARD WAY NW,33.81716,-84.39878
2501 GODFREY DR NW,33.75968,-84.46963
266 RENAISSANCE PKWY NE,33.76868,-84.37787
150 CARNEGIE WAY NW ,33.75832,-84.38905
2025 PEACHTREE RD. NE,33.82361,-84.38652
3475 PIEDMONT RD NE,33.84975,-84.37692
720 BERNE ST SE,33.73665,-84.36372
384 WOODWARD WAY NE,33.82019,-84.41178
725 Ponce de Leon Ave,33.71257,-84.37897
2082 BENT CREEK WAY SW,33.69917,-84.46491
188 DEARBORN ST SE,33.74806,-84.32705
1145 NORTH AVE NW,33.76978,-84.42766
960 DELAWARE AVE SE,33.73141,-84.35637
831 CAMERON M ALEXANDER BLVD NW;,33.76842,-84.41465
325 NELMS AVE NE,33.76319,-84.33197
1437 POLLARD DR SW,33.71684,-84.45679
492 LAWTON ST SW,33.7416,-84.42313
4400 S CARGO DR,33.62871,-84.42589
3520 RIDGEWOOD RD NW,33.852,-84.44386
2084 BROWNS MILL RD SE,33.69762,-84.37384
1696 LAKEWOOD AVE SE,33.70781,-84.37988
 935 MARIETTA STREET SW,33.77795,-84.40849
1219 MECASLIN  NW,33.79361,-84.39964
807 MAGNOLIA ST,33.75823,-84.41408
406 LINDSEY DR SE,33.69489,-84.37574
2015 JOSEPH E BOONE BLVD NW,33.764,-84.45291
AUBURN AVE NE / JESSE HILL JR DR NE,33.75554,-84.38025
898 MCDANIEL ST SW,33.73041,-84.40144
161 CARTER AVE SW.,33.7482,-84.30542
1048 STATE STREET NW,33.78337,-84.39898
3715 FORREST PARK RD SE,33.65353,-84.35723
100 BAGLEY ST NE,33.83629,-84.37391
686 COMMERCIAL AVE NW,33.77354,-84.47138
1086 BOULEVARD DR NE,33.7538,-84.35152
310 SKIPPER PL NW,33.78184,-84.49163
2453 CORONET WAY NW,33.8209,-84.44958
727  JUNIPER  ST,33.71896,-84.42892
671 GRANT ST SE,33.73632,-84.37657
684 JOHN WESLEY DOBBS AVE NE,33.75953,-84.36495
1650 PEMBROKE PL NE,33.79961,-84.38294
2300 WILSON DR SW,33.71482,-84.46459
855 PIEDMONT AVE NE,33.77787,-84.38115
3534 MARTIN L KING JR DR SW,33.75771,-84.50344
839 ORMEWOOD TER SE,33.73218,-84.35886
1591 FERNO DR NW,33.79768,-84.47876
428 CONNELL AVE SW,33.68274,-84.40341
236 ORMOND ST SE,33.73172,-84.38001
46 BOULEVARD SE,33.75304,-84.3715
3961 BLANTON AVE SW,33.69089,-84.51954
1460 NORTHSIDE DR NW,33.79498,-84.4087
525 NORTH AVE,33.77106,-84.36983
1048 JOSEPH E BOONE BLVD NW @FIRE STATION 16,33.76311,-84.42195
190 MARIETTA ST NW @CNN CENTER,33.75757,-84.39487
176 TROY ST NW,33.76073,-84.42544
1443 VENETIAN DR SW,33.71475,-84.43579
1065 DECKNER AVE SW,33.71415,-84.42295
3491 BUCKHEAD LOOP NE,33.852,-84.36433
112 COURTLAND ST NE,33.75756,-84.38434
725 LYNHURST DR SW,33.7357,-84.48963
1500 MCLENDON AVE NE @CANDLER PARK,33.76868,-84.33966
630 MEMORIAL DR SE,33.7469,-84.36688
3197 JAMAICA RD NW,33.77897,-84.49218
620 NEW TOWN CIR SE,33.70794,-84.3621
1150 NORTHMOOR CT NW,33.83512,-84.42445
649 BOLTON RD NW,33.77168,-84.5078
647 LYNN VALLEY RD SW,33.73784,-84.48492
369 VALLEY BROOK DR NE;,33.87687,-84.37536
2151 BELVEDERE AVE SW,33.72092,-84.45879
800 CHEROKEE AVE SE @ATLANTA ZOO,33.7338,-84.37184
1462 MEMORIAL DR SE,33.74761,-84.33873
3180 ROSWELL RD NW,33.84193,-84.37974
925 CANTERBURY RD NE,33.82724,-84.35689
1940 PENELOPE ST NW,33.75264,-84.44945
204 BURBANK DR NW,33.76054,-84.42934
2045 RENTAL CAR ROW,33.63794,-84.45215
999 PALMETTO AVE SW,33.75196,-84.42043
1215 WOODS CIR NE,33.84201,-84.34872
3061 MCMURRAY DR SW,33.70307,-84.48803
29 LITTLE STREET,33.73282,-84.38689
3126 PIEDMONT RD NE,33.84142,-84.37037
1180 W PEACHTREE ST NW,33.78697,-84.38824
789 PLAINVILLE CIR SW      ,33.73847,-84.51943
1433 WESTRIDGE RD SW,33.71648,-84.44713
2911 MACON DR SW,33.67529,-84.3891
387 JOSEPH E LOWERY BLVD SW,33.74496,-84.41777
260 PEACHTREE ST @ PARKING,33.76149,-84.38789
1129 ARLINGTON AVE SW,33.72466,-84.42483
733 WATERFORD RD NW,33.77217,-84.48877
1750 HOWELL MILL RD NW,33.80089,-84.4157
803 RALPH D ABERNATHY BLVD SW,33.73832,-84.41436
280 ARIZONA AVE NE,33.76189,-84.33064
254 HEMPHILL SCHOOL RD NW,33.76223,-84.50096
311 ROBIN HOOD RD NE,33.80037,-84.37986
323 SINCLAIR AVE NE,33.76288,-84.35482
3280 HOWELL MILL RD NW,33.84352,-84.42834
24 DANIEL ST SE,33.75368,-84.3707
1241 ATLANTIC DR NW,33.78881,-84.39753
2300 DEFOOR HILLS RD NW,33.81786,-84.4361
2323 PAUL AVE NW,33.81843,-84.47337
1724 SANDTOWN RD SW,33.71719,-84.44501
3501 REDWINE PKWY,33.66764,-84.5158
1137 MAYLAND CIR SW,33.72388,-84.40613
271 RALPH D ABERNATHY BLVD SW,33.73714,-84.39672
484 MORELAND AVE NE;,33.76754,-84.34948
1169 SEABOARD AVE NE,33.75852,-84.3493
528 PEACHTREE HILLS CIR NE,33.82047,-84.37518
70 JOHN WESLEY DOBBS AVE NE,33.75721,-84.3853
490 MELLVIEW AVE SW,33.71752,-84.40374
1605 DONALD LEE HOLLOWELL PKWY NW @WOODSON ELEM,33.773,-84.43982
513 N HIGHLAND AVE NE;,33.76823,-84.35243
442 MAYNARD TER SE,33.74182,-84.3346
1355 EASTGATE CT SE,33.73645,-84.34349
1019 VALLEY VIEW RD SE,33.69092,-84.35433
21 LAKEVIEW DR SE,33.75046,-84.31446
14 MONTCLAIR DR NE,33.80608,-84.39264
3627 FORREST PARK RD SE,33.6552,-84.3559
385 S BEND AVE SE,33.70524,-84.3758
1860 PEACHTREE RD,33.80586,-84.39439
2219 FAULKNER RD NE,33.8128,-84.35877
1269 PRYOR RD SW,33.72037,-84.39397
283 BOOKER ST SW,33.71255,-84.39814
1177 MOTON AVE SW,33.72275,-84.397
380 PLAINVILLE DR SW,33.74394,-84.51601
140 MOUNT ZION RD SE,33.67316,-84.38681
CLOVIS CT NW / BOLTON RD NW,33.77418,-84.50626
1193 BEECH VALLEY RD NE,33.79719,-84.34815
1113 WINDSOR ST SW,33.72446,-84.39861
104 HARRIS ST NW / CENTENNIAL OLYMPIC P DR NW,33.76102,-84.38381
1617 JOSEPH E. BOONE BLVD,33.76385,-84.44072
4207 PEACHTREE PARK DR NE,33.81383,-84.38965
956 WASHINGTON PL SW,33.75336,-84.41885
1558 VENETIAN DR,33.71437,-84.43965
167 E LAKE TER SE,33.74814,-84.31436
209 EDGEWOOD AVE SE,33.75434,-84.38015
288 E PACES FERRY RD NE ,33.83927,-84.37826
792  PARSONS ST SW,33.7509,-84.41362
2841 GREENBRIAR PARKWAY,33.72518,-84.45013
838 BROOKLINE ST SW,33.72747,-84.41519
35 FORSYTH ST NW,33.75557,-84.39067
688 PLAINVILLE DR SW,33.74217,-84.52065
736 JEFFERSON ST NW,33.77606,-84.41115
766 GRESHAM AVE SE,33.73349,-84.34563
234 MCDONOUGH BLVD SE,33.71761,-84.38077
2757 HEDGEWOOD DR NW,33.75815,-84.4779
2134 MAIN ST NW,33.81394,-84.4743
782 Hill St. SE,33.73312,-84.37846
1231 COLLIER RD NW,33.81183,-84.42746
552 MELLVIEW AVE SW,33.71764,-84.40593
3533 FAIRBURN PL NW,33.77219,-84.50309
714 METROPOLITAN PARKWAY,33.73554,-84.4078
522 BURROUGHS AVE SE,33.71789,-84.37034
98 ANDERSON AVE NW,33.75633,-84.45114
1869 MALLARD ST NW,33.80632,-84.44939
227 10TH ST  N.E. ,33.78169,-84.37991
315 BOULEVARD NE,33.763,-84.37145
1308 OAKLAND DR SW,33.71925,-84.42737
1306 EASTRIDGE RD SW,33.71946,-84.44495
3670 CAMP CREEK PKWY SW,33.655,-84.50859
3112 PIEDMONT RD NE,33.84088,-84.37057
GRESHAM AVE SE / GLENWOOD AVE SE,33.74015,-84.34582
3422 EISENHOWER CIR SE,33.65944,-84.35704
1483 ARTHUR LANGFORD JR PL SW,33.71408,-84.39805
1332 GRAYMONT DR SW,33.71815,-84.43641
1277 OAK ST SW,33.741,-84.42955
970 WASHINGTON STREET,33.73624,-84.389
623 PARKWAY DR NE,33.77156,-84.37267
3480 GREENBRIAR PKWY SW,33.68274,-84.50456
2190 BEECHER CIR SW,33.73372,-84.4603
773 PEARCE ST SW,33.72944,-84.41296
1079 LEAH LN SE,33.7266,-84.3297
716 FORREST TRL NW,33.80615,-84.41089
407 MCAFEE ST NW,33.76559,-84.39446
552 OAKSIDE DR SW,33.75598,-84.51212
2280 BROWNS MILL RD SE;,33.69069,-84.37363
3757 STAMFORD RD SW,33.75611,-84.51075
74 PEACHTREE ST SW,33.75243,-84.39137
906 MONROE DRIVE,33.77936,-84.36968
1992 WOODLAND HILLS AVE NW,33.80981,-84.41923
4629 WIEUCA RD NE,33.87563,-84.37957
3020 DELMAR LN NW,33.75488,-84.48588
715 W WHITEHALL ST SW,33.73402,-84.41303
699 11TH ST NW,33.78326,-84.41016
2628 DONALD LEE HOLLOWELL,33.77595,-84.47307
155 LYNHURST DR SW,33.74925,-84.48889
2612 FORREST WAY NE,33.82584,-84.37982
3445 STRATFORD RD NE ,33.85111,-84.36745
282 CONNECTICUT AVE NE,33.76205,-84.32903
2051MARIETTA BLVD NW,33.81041,-84.4388
151 LINKWOOD RD NW,33.75925,-84.48246
1898 BAKER RD NW,33.771,-84.44941
152 ALYSON CT SE,33.67221,-84.38504
341 PARK AVE SE,33.74517,-84.36981
195 LINE RD SW,33.74879,-84.5157
438 MORELAND AVE NE,33.7419,-84.34913
801 WILLIAMS STREET,33.77957,-84.39055
3640 MARTIN L KING JR DR SW,33.76105,-84.50722
475 BUCKHEAD AVE,33.83791,-84.37392
311 SCOTT ST,33.72559,-84.42586
73 PEACHTREE ST SW ,33.75281,-84.39197
2157 RANDO LN NW,33.81852,-84.45789
285 MARIETTA ST,33.76097,-84.3951
315 EPPINGTON DR NW,33.87912,-84.39782
61 CHESTER AVE SE,33.75222,-84.35926
128 ORMOND ST SE,33.73182,-84.38376
361 17TH ST NW,33.79161,-84.3981
868 WESTMONT RD SW,33.73179,-84.43728
466 WHITEHALL TER SW,33.74211,-84.40178
215 DOLLAR MILL RD SW,33.74858,-84.52825
49 BOULEVARD NE,33.75253,-84.3721
4065 SOUTHWOOD CIR SW      ,33.69549,-84.52088
1750 COMMERCE DR NW,33.80285,-84.41169
1098 OAK ST SW,33.74054,-84.42372
1715 DERRY AVE SW,33.74366,-84.44385
3755 CARMIA DR,33.65571,-84.50908
1720 FOREST LAKES AVE SE,33.74367,-84.31235
202 CANDLER RD SE,33.74754,-84.29153
3830 PRINCETON LAKES PKWY SW;,33.65639,-84.51271
232 7TH ST NE,33.7783,-84.37952
505 FULTON ST,33.74182,-84.40329
309 SKIPPER PL NW,33.7825,-84.49241
1899 HARBIN RD SW,33.70326,-84.48076
1459 MORELAND AVE SE,33.71367,-84.34962
1073 COLQUITT AVE NE;,33.76582,-84.35199
3000BLK CONTINENTAL COLONY PKWY SW,33.68077,-84.4937
372 VENABLE ST NW,33.76474,-84.39544
25 BRADLEY ST SE,33.75387,-84.36906
639 MOROSGO DR,33.82329,-84.36696
526 NORTHSIDE DR NW,33.76897,-84.40499
445 LAWTON ST SW,33.74267,-84.42343
634 MCDONOUGH BLVD SE,33.71363,-84.36709
387 YONKERS AVE NW,33.76588,-84.4547
156 HOWELL DR SW,33.75396,-84.50312
620 WOODWARD AVE SE,33.74562,-84.36722
688 BLAKE AVE SE,33.73541,-84.33844
1302 FOREST LAKES AVE SE,33.74339,-84.31427
152 PEACHTREE,33.74985,-84.39389
908 UNDERWOOD AVE SE,33.7296,-84.35687
1038 PIEDMONT AVENUE,33.78297,-84.37993
880 BECKWITH ST SW,33.75195,-84.41642
180 UNIVERSITY AVE,33.72164,-84.39375
303 PARKWAY DR,33.76286,-84.37405
3575 PARC CIR SW,33.70025,-84.49752
1369 PLAZA AVE SW,33.72831,-84.43254
PRYOR ST SE / WALL ST SW,33.75328,-84.38948
1145 IRA ST SW,33.72366,-84.40023
38 FAIRBURN RD NW,33.76029,-84.50524
2148 DEFOOR HILLS RD NW,33.81456,-84.43286
260 18TH ST NW,33.79233,-84.39726
3030 HEADLAND DR SW ,33.68841,-84.48742
408 LINDEN AVE,33.77011,-84.37394
458 EDGEWOOD AV,33.75452,-84.37268
100 LUCKIE ST NW ,33.75786,-84.39012
86 ADAIR AVE SE;,33.7063,-84.38541
593 ERIN AVE SW,33.71946,-84.40699
603 ORCHARD CT SE,33.73859,-84.38307
1504 MOZLEY PL SW,33.75093,-84.43663
1497 MOZLEY PL SW,33.75143,-84.43648
456 LUCKIE ST.,33.76682,-84.39621
580 ATLANTA STUDENT MOVE BLVD SW,33.74887,-84.40674
248 THORNTON ST SW,33.71157,-84.39706
1210 FAIRVIEW RD NE,33.77255,-84.34778
3979 N STRATFORD RD NE,33.8638,-84.36226
2163 GOLDEN DAWN DR SW,33.69637,-84.48978
888 WHITE ST SW,33.73202,-84.41687
758 BOULEVARD SE,33.73379,-84.36793
675 WEST PEACHTREE STREET,33.773,-84.38723
1331 NORTHVIEW AVE NE,33.79118,-84.35679
I-20 EB EXPY SW / MCDANIEL ST SW,33.74134,-84.40273
670 JONES AVE NW,33.76409,-84.40952
733 AUGUSTA PL SE,33.73445,-84.37463
844 ORMWOOD TERRACE,33.73376,-84.36032
 6000 N TERMINAL PKWY ,33.64184,-84.4477
585 PARKWAY DRIVE NE,33.77024,-84.37223
3314 PEACHTREE RD NE,33.84514,-84.36958
2298 STRATHMORE DR NE,33.81782,-84.35826
3821 MAYS CT SW,33.73248,-84.51307
298 PROSPECT PL NE,33.76245,-84.36941
339 BUCKHEAD AVE NE,33.83793,-84.37651
2002 CAMPBELLTON RD SW,33.70727,-84.45506
1371 KIMBERLY WAY SW;,33.71771,-84.52315
1991 HOWELL MILL RD,33.80884,-84.41276
279 SUNSET AVE NW,33.76232,-84.40985
4002 WHITEWATER CREEK RD NW,33.87472,-84.44323
3398 PIEDMONT RD,33.84712,-84.37385
1523 STOKES AVE SW,33.7411,-84.43748
MARTIN L KING JR DR NW / JOSEPH E LOWERY BLVD SW,33.75472,-84.41755
2025 HOSEA L WILLIAMS DR NE @ZONE 6 PRECINCT,33.75086,-84.32133
491 PAYNES AVE. NW,33.7681,-84.41429
250 WILLIAMS ST NW ;410D,33.76171,-84.39131
3131 CAMPBELLTON ROAD,33.69258,-84.49266
300 W PEACHTREE ST NW,33.76254,-84.38789
3393 PEACHTREE ROAD ATL GA,33.84676,-84.36212
MYRTLE ST NE / 8TH ST NE,33.77953,-84.37959
1527 MAYFLOWER AVE.,33.72733,-84.43778
925 CONLEY RD SW,33.64873,-84.3599
652 MARTIN ST SE,33.7366,-84.38401
718 DEKALB AVE NE,33.75353,-84.36407
1517 LA FRANCE ST NE,33.76034,-84.33783
50 ALABAMA STREET SW,33.75317,-84.39128
920 NORTHSIDE DR NW,33.78012,-84.40756
4057 MAJESTIC DR SW,33.75644,-84.51911
64 BREVARD AVE SW,33.68494,-84.39092
2001 SYLVAN RD SW,33.6996,-84.41912
126 BAKER ST NE,33.76255,-84.38328
ISA DR SE / MORELAND AVE SE,33.70062,-84.34949
889 ORMEWOOD AVENUE SE,33.73348,-84.35846
1524 HARBIN RD SW,33.71437,-84.48335
1 IVY CHASE NE,33.85067,-84.37293
114 FAIRBURN RD SW,33.7537,-84.50525
321 TARRAGON WAY SW,33.75384,-84.51619
1250 HARTFORD AVE SW,33.72078,-84.41663
522 PRYOR ST SW,33.74062,-84.39428
663 LAWTON ST SW,33.73685,-84.42348
1552 DONALD LEE HOLLOWELL PKWY,33.77143,-84.43889
1348 PONCE DE LEON AVE NE,33.77534,-84.34329
1349 GRANT ST SE,33.71791,-84.37739
3336 PEACHTREE RD NE,33.84629,-84.36842
1800 MEMORIAL DR SE,33.74764,-84.32868
647 DONALD LEE HOLLOWELL PKWY,33.77357,-84.40817
84 CONE ST NW,33.75711,-84.39133
427 BRENTWOOD DR NE,33.8313,-84.37359
577 GLENWOOD PL SE,33.73851,-84.35515
1185 MECASLIN ST NW,33.78718,-84.3996
400 EDGEWOOD AVE NE,33.75388,-84.37419
2076 COUNTY LINE RD SW,33.69819,-84.53546
3760 PRINCETON LAKES PKWY,33.65587,-84.51284
349 CLEVELAND AVE SW,33.68123,-84.40109
550 FEDERAL TER SE,33.71525,-84.36987
2386 BOLTON RD NW,33.8209,-84.45951
38 WEYMAN AVE SW,33.72481,-84.38922
11 KELSO AT PEYTON  DRIVE SW,33.74944,-84.469
1382 POLLARD DR SW,33.71826,-84.45607
243 FLORIDA AVE SW,33.74881,-84.46375
1923 PIEDMONT CIR NE;,33.80963,-84.36693
1859 FELKER WARD ST NW,33.80689,-84.46824
3232 ROSWELL RD NW,33.8431,-84.37921
534 OAKDALE RD NE;,33.76887,-84.34191
215 PEACHTREE ST SW,33.74859,-84.395
2486 CLAUDE ST NW,33.81136,-84.46979
16 LINKWOOD RD NW,33.75536,-84.48213
2235 GLENWOOD AVE,33.74173,-84.31451
WOODWARD AVE SE / CHEROKEE AVE SE,33.74554,-84.37339
1910 BIXBY ST SE,33.75039,-84.32481
2380 BENJAMIN E MAYS DR SW,33.72251,-84.46544
445 LYTLE AVE SE,33.74192,-84.35262
160 JOSEPH E LOWERY BLVD NW,33.75918,-84.4178
1572 HARDEE ST NE,33.75833,-84.3327
630 NEW TOWN CIRCLE,33.66632,-84.3769
801 ANGIER SPRINGS RD NE,33.77032,-84.36094
ARTHUR LANGFORD WB PKWY SW / CAMPBELLTON RD SW,33.6912,-84.49268
614 MEAD ST SE,33.72784,-84.36724
302 JOSEPH E LOWERY BLVD SW,33.74651,-84.41756
444 WINDSOR ST,33.73953,-84.39831
2200 CAMP GROUND RD SW,33.69447,-84.51277
321 CLIFTON RD NE,33.76303,-84.33278
2197 SWALLOW CIR SE,33.69431,-84.38641
1104 NOBLE CREEK DR NW,33.81455,-84.42373
154 OAK DR SW,33.66871,-84.38978
675 METROPOLITAN PARKWAY,33.73653,-84.41018
3742 N CAMP CREEK PKWY SW,33.67502,-84.51097
2829 PEYTON CROSSING DR SW,33.7369,-84.48008
216 REINHARDT ST SE,33.74869,-84.36849
760 SIDNEY MARCUS BLVD NE @HIGH RISE,33.82649,-84.36279
3114 COLLIER DR NW @HARWELL HEIGHTS PARK,33.76516,-84.49082
1240 CHATTAHOOCHEE AVE NW,33.8009,-84.42858
1120 EUCLID AVE NE,33.76454,-84.35077
2805 DEERWOOD LN SW,33.67052,-84.5162
1086 N SHORE DR SW,33.72618,-84.4829
3312 PIEDMONT RD NE,33.84477,-84.37258
238 AARON ST NW,33.75376,-84.4519
239 WESTLAKE AVE,33.76077,-84.44203
FAIRBURN RD./ FAIRLANE PL,33.7663,-84.50012
121 BAKER ST,33.76212,-84.38333
1660 PEACHTREE ST NW,33.7966,-84.39226
222 14TH ST NE;,33.78728,-84.38055
LUCKIE ST NW / MILLS ST NW,33.76534,-84.39613
144 PONCE DE LEON AVE. NE,33.77255,-84.38249
757 COLEMAN ST SW,33.73431,-84.40403
3583 COLLIER DRIVE NW,33.76834,-84.5048
1711 DONALD LEE HOLLOWELL PKWY NW,33.77419,-84.44357
477 CENTENNIAL OLYMPIC P DR NW,33.76757,-84.39162
3348 PEACHTREE RD.,33.84663,-84.3683
2508 OLD HAPEVILLE RD SW,33.68603,-84.39152
MARTIN L KING JR DR SW / PEACHTREE ST SW,33.75207,-84.39214
986 MARTIN LUTHER KING JR BLVD SW,33.75465,-84.41995
1925 NISKEY LAKE RD SW @APS BUNCHE MS,33.70106,-84.53062
537 COURTLAND ST NE,33.76922,-84.38396
489 MELLVIEW AVE SW,33.71794,-84.40373
674 SPRING STREET,33.77124,-84.38884
3210 MATHIESON DR NE,33.8432,-84.3773
515 MAGNOLIA ST NW,33.75812,-84.40444
543 SEMINOLE AVE NE,33.76914,-84.35039
308 PEACHTREE HILLS AVE,33.81788,-84.38065
2014 MARVIN LN SW,33.70004,-84.47284
366 AUGUSTA AVE SE,33.73399,-84.3757
12700 SPINE RD,33.64305,-84.42517
30 IRBY AVE NW,33.841,-84.38035
135 W WIEUCA RD,33.87583,-84.392
999 LAWTON ST SW,33.72775,-84.42358
425 PEGG RD SW,33.68931,-84.40347
51 PEACHTREE ST. SW,33.75361,-84.39056
2209 FAULKNER RD NE,33.81273,-84.35867
4142 CARMAIN DR NE,33.86787,-84.3614
1609 S PONCE DE LEON AVE NE,33.7729,-84.33456
2911 DARRAH DR SW,33.67496,-84.50913
477 PEACHTREE ST.,33.76744,-84.38538
2 5TH ST NE,33.77641,-84.38709
I-20 WB RAMP NW / HAMILTON E HOLMES DR NW,33.75877,-84.46923
3760 PRINCETON LAKES PKWY SW,33.65587,-84.51284
1137 FAIR ST SW,33.74926,-84.42487
2582 CASCADE RD SW,33.71986,-84.47253
278 HOWELL TER SW,33.7507,-84.50476
3494 THOMPSON DR NW,33.76167,-84.50229
3594 KINGSBORO RD NE,33.85277,-84.35125
1074 ADA AVE NW,33.78377,-84.4639
3556 EMPIRE BLVD,33.65717,-84.39095
FRASER ST SE / GEORGIA AVE SE,33.73684,-84.38634
355 UNIVERSITY AVE SW,33.72241,-84.39989
866 BECKWITH ST,33.75076,-84.41753
PARK AVE SE / ROSALIA ST SE,33.73858,-84.36982
1150 CRESCENT AVENUE,33.78601,-84.38437
320 TEMPLE STREET,33.75058,-84.42041
2140 HIGHVIEW RD SW,33.72887,-84.45878
45 THIRTEENTH STREET,33.78553,-84.38604
813 LEE ANDREWS AVE SE,33.69769,-84.36295
356 LARCHMONT DR NW,33.76476,-84.48537
581 WOODLAWN AVE NW,33.77059,-84.43578
693 FORMWALT ST SW,33.73605,-84.39595
1830 BROADWELL ST SW,33.70469,-84.41451
1923 TURNER RD SE,33.70137,-84.35529
600 GREENSFERRY AVE SW,33.74489,-84.40842
1690 DONALD LEE HOLLOWELL PKWY NW,33.77316,-84.44311
971 RICE STREET,33.78151,-84.42694
1945 JONESBORO ROAD,33.7021,-84.37518
2200 CENTRAL CARGO CIR,33.63922,-84.41023
1143 WESTMONT RD SW,33.7238,-84.43789
2167 POLAR ROCK PL SW,33.69523,-84.39374
2250 BICKNELL DR SW,33.69324,-84.39819
1735 WILLIS MILL RD SW,33.70902,-84.47055
1960 ALLISON COURT,33.70061,-84.45299
268 E PACES FERRY RD NE,33.83928,-84.37881
2044 MANCHESTER ST NE,33.81053,-84.36334
225 OAK DR SE,33.6683,-84.38616
730 E CONFEDERATE AVE SE,33.72752,-84.36308
501 THURMOND ST NW,33.76139,-84.404
108 NORTH AVE NE,33.77137,-84.38339
357 EDGEWOOD AVE,33.75445,-84.37605
65 MARTIN L KING JR DR SE,33.74872,-84.38649
1096 ROSEDALE DR NE,33.77986,-84.35124
287 STERLING ST SE,33.70155,-84.37952
217 RANDOLPH ST NE,33.76022,-84.36764
227 E LAKE DR SE,33.74678,-84.30315
175 LOWRY ST NE,33.75858,-84.33995
994 PIEDMONT AVE NE,33.78192,-84.38053
1840 CAMPBELLTON RD,33.70824,-84.44723
1957 CUMMINGS DR SW,33.7178,-84.45178
736 ANTONE ST NW,33.79772,-84.41251
848 SPRING ST NW,33.77771,-84.38947
666 S GRAND AVE NW,33.77295,-84.46285
1047 MARTIN L KING JR DR NW,33.75501,-84.42209
2636 BUTNER RD SW,33.68264,-84.53434
1616 PIEDMONT AVE NE;,33.79848,-84.36825
1310 FOREST LAKES AVE SE,33.74337,-84.31424
188 14TH ST NE @COLONY SQUARE,33.78663,-84.38139
324 TED TURNER DR NW,33.76349,-84.38925
273 HERMER CIR NW,33.75785,-84.48731
533 PEACHTREE ST NE,33.76896,-84.38487
6234  SPINE RD.,33.64068,-84.44204
3160 CUSHMAN CIR SW,33.74898,-84.49156
2550 PRESTON VIEW CT SW,33.68657,-84.39195
ALAMO@2250 RENTAL CAR CENTER,33.63977,-84.46358
834 INMAN VILLAGE PKWY NE,33.76012,-84.36112
36 GLENALD WAY NW,33.8183,-84.42661
4496 WIEUCA RD NE,33.87287,-84.37596
1886 FELKER WARD ST NW,33.80685,-84.46943
2922 GLENWOOD AVE S.E.,33.73915,-84.29131
01 ANSLEY DR NE,33.79554,-84.37918
1816 MEMORIAL DR SE,33.74751,-84.32831
3155 CUSHMAN CIR SW,33.7498,-84.49104
